,Open,High,Close
1027,694.02002,713.330017,695.099976
1028,691.849976,696.070007,674.72998
1029,676.77002,677.789978,654.77002
1030,651.570007,667.070007,658.27002
1031,661.76001,664.099976,659.659973
1032,662.26001,663.330017,661.429993
1033,657.4400019999999,668.049988,664.5599980000001
1034,664.700012,665.0,657.5
1035,657.659973,666.669983,664.719971
1036,664.340027,668.0,661.280029
1037,665.75,679.909973,673.289978
1038,673.98999,674.75,670.150024
1039,667.780029,668.799988,664.3900150000001
1040,667.090027,671.619995,663.1400150000001
1041,699.580017,704.0,690.299988
1042,694.48999,696.0,691.469971
1043,689.200012,694.030029,686.51001
1044,684.039978,692.26001,689.369995
1045,688.039978,694.73999,694.1099849999999
1046,691.070007,695.76001,688.72998
1047,690.1099849999999,700.200012,694.039978
1048,689.099976,696.159973,679.47998
1049,671.039978,672.8900150000001,644.030029
1050,600.599976,627.679993,618.1099849999999
1051,646.469971,647.0,612.469971
1052,643.099976,662.47998,659.73999
1053,671.98999,673.97998,667.960022
1054,665.76001,667.0,659.6900019999999
1055,654.340027,664.409973,647.820007
1056,633.8099980000001,644.4400019999999,629.5599980000001
1057,638.0,645.0599980000001,644.909973
1058,647.929993,651.25,637.049988
1059,629.700012,634.5,628.960022
1060,641.0,645.039978,643.880005
1061,651.880005,657.3599849999999,643.409973
1062,643.900024,654.900024,651.080017
1063,650.210022,655.3099980000001,655.299988
1064,655.630005,655.919983,652.469971
1065,656.710022,668.849976,665.070007
1066,665.549988,668.070007,665.52002
1067,667.48999,681.98999,671.669983
1068,665.0599980000001,669.840027,660.919983
1069,665.51001,669.0,666.97998
1070,657.469971,658.820007,653.200012
1071,652.900024,660.280029,653.289978
1072,648.969971,656.77002,654.909973
1073,658.580017,658.580017,640.150024
1074,639.049988,642.849976,624.25
1075,625.5,634.679993,622.6099849999999
1076,631.830017,639.3099980000001,638.369995
1077,637.9400019999999,643.840027,642.0
1078,638.01001,657.0,656.98999
1079,661.599976,673.030029,671.679993
1080,669.349976,678.799988,671.6400150000001
1081,677.400024,678.73999,670.0
1082,669.450012,671.8900150000001,667.0
1083,667.48999,674.090027,671.23999
1084,669.1900019999999,677.97998,676.429993
1085,674.26001,688.460022,683.169983
1086,683.72998,690.039978,680.409973
1087,685.25,694.159973,693.02002
1088,695.400024,696.219971,695.320007
1089,694.0,700.23999,699.950012
1090,697.8900150000001,698.0,680.0
1091,683.210022,684.900024,671.799988
1092,675.4400019999999,688.049988,681.1400150000001
1093,750.0599980000001,752.5,719.330017
1094,720.02002,734.950012,731.119995
1095,726.570007,735.960022,732.820007
1096,733.0,737.369995,736.919983
1097,736.630005,746.789978,744.849976
1098,745.5599980000001,746.3099980000001,737.3900150000001
1099,734.530029,748.179993,747.73999
1100,745.429993,751.700012,748.820007
1101,749.900024,759.900024,755.3099980000001
1102,758.8099980000001,766.349976,760.669983
1103,759.3900150000001,763.02002,761.599976
1104,758.52002,763.299988,754.77002
1105,753.47998,760.599976,758.26001
1106,762.380005,769.080017,765.25
1107,760.179993,765.799988,756.530029
1108,754.039978,755.330017,740.070007
1109,740.210022,751.710022,750.419983
1110,752.469971,754.950012,745.97998
1111,749.570007,761.099976,760.01001
1112,759.780029,763.22998,759.9400019999999
1113,769.299988,779.320007,777.0
1114,777.469971,782.900024,776.700012
1115,772.960022,775.98999,769.630005
1116,771.6900019999999,773.0,769.26001
1117,769.159973,774.0,771.969971
